Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
175,Ramon Sessions\sessira01,PG,28,WAS,10,3,218,26,70,.371,10,25,.400,16,45,.356,.443,13,19,.684,2,22,24,23,4,1,10,14,75
176,Iman Shumpert\shumpim01,SG,24,CLE,20,16,695,59,164,.360,33,93,.355,26,71,.366,.460,30,40,.750,23,75,98,23,25,16,13,50,181
177,Marcus Smart\smartma01,PG,20,BOS,4,3,90,14,29,.483,3,13,.231,11,16,.688,.534,8,15,.533,5,6,11,5,1,1,4,12,39
178,Greg Smith\smithgr02,PF,24,DAL,1,0,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
179,J.R. Smith\smithjr01,SG,29,CLE,18,4,560,83,206,.403,51,142,.359,32,64,.500,.527,14,20,.700,9,76,85,22,17,10,15,54,231
180,Josh Smith\smithjo03,PF,29,HOU,17,8,396,85,194,.438,27,71,.380,58,123,.472,.508,32,74,.432,26,70,96,46,9,17,38,41,229
181,Russ Smith\smithru01,PG,23,MEM,2,0,3,0,0,,0,0,,0,0,,,0,0,,0,0,0,2,0,0,0,0,0
182,Tony Snell\snellto01,SF,23,CHI,11,0,140,15,44,.341,9,27,.333,6,17,.353,.443,4,4,1.000,1,16,17,6,0,3,5,13,43
183,Marreese Speights\speigma01,C,27,GSW,10,0,67,14,42,.333,0,0,,14,42,.333,.333,9,15,.600,8,13,21,4,4,3,4,14,37
184,Tiago Splitter\splitti01,C,30,SAS,7,7,123,9,24,.375,0,0,,9,24,.375,.375,6,19,.316,13,18,31,9,4,1,7,17,24
185,Greg Stiemsma\stiemgr01,C,29,TOR,1,0,2,2,2,1.000,0,0,,2,2,1.000,1.000,1,2,.500,0,0,0,0,0,0,0,0,5
186,Amar'e Stoudemire\stoudam01,PF,32,DAL,5,0,75,15,35,.429,0,0,,15,35,.429,.429,9,13,.692,7,9,16,3,1,3,7,16,39
187,Jared Sullinger\sullija01,PF,22,BOS,4,0,80,21,38,.553,3,9,.333,18,29,.621,.592,4,7,.571,9,19,28,1,0,3,5,12,49
188,Jeff Teague\teaguje01,PG,26,ATL,16,16,529,98,239,.410,21,65,.323,77,174,.443,.454,52,60,.867,10,41,51,107,24,7,43,34,269
189,Mirza Teletovic\teletmi01,PF,29,BRK,3,0,16,0,5,.000,0,4,.000,0,1,.000,.000,0,0,,0,4,4,0,1,0,1,1,0
190,Garrett Temple\templga01,SG,28,WAS,4,0,26,1,6,.167,0,3,.000,1,3,.333,.167,5,8,.625,1,2,3,1,2,0,3,4,7
191,Jason Terry\terryja01,SG,37,HOU,17,17,487,57,134,.425,29,82,.354,28,52,.538,.534,13,16,.813,6,32,38,48,15,2,20,46,156
192,Isaiah Thomas\thomais02,PG,25,BOS,4,0,119,18,54,.333,3,18,.167,15,36,.417,.361,31,32,.969,1,11,12,28,3,0,14,10,70
193,Klay Thompson\thompkl01,SG,24,GSW,21,21,761,149,334,.446,57,146,.390,92,188,.489,.531,36,45,.800,9,72,81,54,16,19,41,64,391
194,Tristan Thompson\thomptr01,PF,23,CLE,20,15,727,72,129,.558,0,0,,72,129,.558,.558,48,82,.585,88,128,216,9,5,24,15,50,192
195,Hedo Turkoglu\turkohe01,SF,35,LAC,11,0,55,4,17,.235,2,13,.154,2,4,.500,.294,0,0,,1,6,7,4,4,1,2,10,10
196,Evan Turner\turneev01,SG,26,BOS,4,4,118,16,44,.364,2,4,.500,14,40,.350,.386,8,9,.889,2,27,29,19,3,0,9,11,42
197,Ekpe Udoh\udohek01,PF,27,LAC,4,0,12,1,3,.333,0,0,,1,3,.333,.333,0,0,,0,3,3,0,0,0,0,3,2
198,Beno Udrih\udrihbe01,PG,32,MEM,10,0,175,31,73,.425,4,16,.250,27,57,.474,.452,10,12,.833,4,16,20,21,5,0,4,16,76
199,Jonas Valanciunas\valanjo01,C,22,TOR,4,4,106,19,38,.500,0,0,,19,38,.500,.500,7,8,.875,9,28,37,2,2,1,4,7,45
200,Greivis Vasquez\vasqugr01,PG,28,TOR,4,0,101,11,29,.379,5,14,.357,6,15,.400,.466,3,3,1.000,0,7,7,12,2,0,4,15,30
201,Charlie Villanueva\villach01,PF,30,DAL,5,0,43,11,25,.440,8,19,.421,3,6,.500,.600,0,0,,4,9,13,3,1,1,0,10,30
202,John Wall\walljo01,PG,24,WAS,7,7,273,43,110,.391,3,17,.176,40,93,.430,.405,33,39,.846,5,28,33,83,10,10,27,13,122
203,Gerald Wallace\wallage01,SF,32,BOS,1,0,4,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,1,1,0,0,0,0,0,0
204,Martell Webster\webstma02,SF,28,WAS,1,0,4,1,2,.500,0,1,.000,1,1,1.000,.500,0,0,,0,0,0,0,0,0,0,0,2
205,Deron Williams\willide01,PG,30,BRK,6,6,192,27,69,.391,11,26,.423,16,43,.372,.471,6,7,.857,3,34,37,33,8,0,16,18,71
206,Lou Williams\willilo02,SG,28,TOR,4,0,102,16,51,.314,4,21,.190,12,30,.400,.353,15,18,.833,2,5,7,5,6,0,3,9,51
207,Thaddeus Young\youngth01,PF,26,BRK,6,6,190,29,66,.439,0,4,.000,29,62,.468,.439,5,12,.417,17,26,43,16,5,1,14,15,63
208,Tyler Zeller\zellety01,C,25,BOS,4,4,90,15,29,.517,0,0,,15,29,.517,.517,4,5,.800,2,16,18,2,2,1,4,5,34
